Order ID,Purchase Date,Ship Date,Return Date,Returned,Continent,Country,City,Store ID,Store Name,Store Type,Channel,Priority,Payment Method,Promotion ID,Promotion Name,Customer ID,Customer Segment,Loyalty Tier,Salesperson ID,Salesperson Department,Product ID,Brand,Product Name,Category,Subcategory,SKU,Quantity,Unit Cost,Unit Price,Discount Amount,Tax Amount,Shipping Cost,Gross Sales,Net Sales,COGS,Gross Profit
O902063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2578,,
O902064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2941,,
O902065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1453,,
O902066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4235,,
O902067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1237,,
O902068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1836,,
O902069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7880,,
O902070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3015,,
O902071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3945,,
O902072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2521,,
O902073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4977,,
O902074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4961,,
O902075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4714,,
O902076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,
O902077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5882,,
O902078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2498,,
O902079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,,
O902080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2154,,
O902081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6635,,
O902082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1007,,
O902083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6926,,
O902084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807,,
O902085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675,,
O902086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215,,
O902087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4748,,
O902088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1489,,
O902089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8381,,
O902090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1647,,
O902091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221,,
O902092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3792,,
O902093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2471,,
O902094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1289,,
O902095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6700,,
O902096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270,,
O902097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3549,,
O902098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5050,,
O902099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1472,,
O902100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4718,,
O902101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2952,,
O902102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1617,,
O902103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3949,,
O902104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275,,
O902105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3438,,
O902106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3041,,
O902107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901,,
O902108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4774,,
O902109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2316,,
O902110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5403,,
O902111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4921,,
O902112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3240,,
O902113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2650,,
O902114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1420,,
O902115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1361,,
O902116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3344,,
O902117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4570,,
O902118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1117,,
O902119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5608,,
O902120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2074,,
O902121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4372,,
O902122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3347,,
O902123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1088,,
O902124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1618,,
O902125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7125,,
O902126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3170,,
O902127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3943,,
O902128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658,,
O902129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3822,,
O902130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173,,
O902131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165,,
O902132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1341,,
O902133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3146,,
O902134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2729,,
O902135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5661,,
O902136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1886,,
O902137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,,
O902138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1521,,
O902139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1778,,
O902140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1210,,
O902141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7259,,
O902142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7833,,
O902143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4971,,
O902144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1166,,
O902145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521,,
O902146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3857,,
O902147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2992,,
O902148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2254,,
O902149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3448,,
O902150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,,
O902151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1780,,
O902152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4206,,
O902153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2199,,
O902154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1943,,
O902155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1910,,
O902156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2924,,
O902157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2201,,
O902158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292,,
O902159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2541,,
O902160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5485,,
O902161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5911,,
O902162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8181,,
O902163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1755,,
O902164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617,,
O902165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2362,,
O902166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2779,,
O902167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8056,,
O902168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3950,,
O902169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219,,
O902170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1110,,
O902171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7308,,
O902172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4632,,
O902173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,950,,
O902174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381,,
O902175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,,
O902176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,876,,
O902177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4290,,
O902178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4266,,
O902179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
